Timestamp,Age,Gender,Country,family_history,treatment,no_employees,remote_work,tech_company,care_options,leave,mental_health_consequence,phys_health_consequence,mental_vs_physical,obs_consequence
2014-08-27 16:14:00,34,Male,United States,No,No,Jun-25,Yes,Yes,No,Very difficult,Maybe,No,Don't know,No
2014-08-27 16:15:00,57,Male,United States,No,Yes,More than 1000,No,Yes,Not sure,Don't know,Maybe,Maybe,Don't know,No
2014-08-27 16:15:00,27,Male,Germany,Yes,Yes,Jun-25,No,Yes,Not sure,Somewhat difficult,Yes,Maybe,No,Yes
2014-08-27 16:16:00,23,Male,Germany,Yes,Yes,26-100,Yes,Yes,No,Don't know,No,Maybe,Don't know,No
2014-08-27 16:16:00,18,Male,Finland,No,No,500-1000,Yes,No,No,Very easy,Yes,No,Don't know,No
2014-08-27 16:17:00,30,Female,United States,No,No,100-500,No,Yes,Not sure,Don't know,Maybe,No,Don't know,No
2014-08-27 16:17:00,23,Male,United States,No,No,26-100,No,No,Not sure,Don't know,No,No,Yes,No
2014-08-27 16:18:00,43,Male,United States,No,Yes,More than 1000,No,Yes,Yes,Somewhat easy,Yes,Maybe,Don't know,No
2014-08-27 16:19:00,18,Female,United Kingdom,Yes,Yes,01-May,Yes,Yes,Not sure,Don't know,Maybe,Maybe,Don't know,No
2014-08-27 16:19:00,29,Male,United States,No,Yes,Jun-25,No,Yes,Yes,Don't know,Maybe,No,Don't know,No
2014-08-27 16:20:00,48,Male,United States,No,No,Jun-25,No,Yes,No,Don't know,Maybe,No,Don't know,No
2014-08-27 16:20:00,43,Male,Germany,No,Yes,26-100,No,No,Yes,Somewhat easy,Maybe,No,No,Yes
2014-08-27 16:21:00,28,Female,United States,Yes,Yes,26-100,No,Yes,Not sure,Don't know,Yes,Maybe,Don't know,No
2014-08-27 16:21:00,30,Male,United States,Yes,Yes,01-May,Yes,Yes,Yes,Very easy,No,No,Yes,No
2014-08-27 16:21:00,26,Male,Israel,No,No,Jun-25,No,Yes,No,Very easy,Maybe,No,Yes,No
2014-08-27 16:21:00,33,Male,Italy,No,No,Jun-25,No,No,No,Don't know,Maybe,Maybe,No,No
2014-08-27 16:22:00,31,Male,United States,No,No,More than 1000,No,Yes,Not sure,Don't know,No,No,Yes,No
2014-08-27 16:22:00,30,Male,United States,No,No,100-500,No,No,Not sure,Don't know,No,No,Don't know,No
2014-08-27 16:23:00,27,Male,Israel,No,No,26-100,No,Yes,No,Somewhat difficult,Yes,No,No,Yes
2014-08-27 16:25:00,24,Female,United States,Yes,Yes,01-May,Yes,Yes,No,Don't know,No,No,Don't know,Yes
2014-08-27 16:26:00,25,Male,United States,No,No,26-100,No,Yes,Not sure,Don't know,Maybe,No,Don't know,No
2014-08-27 16:27:00,23,Female,United States,Yes,Yes,More than 1000,No,Yes,Not sure,Don't know,Maybe,No,Yes,Yes
2014-08-27 16:27:00,36,Male,United States,No,Yes,More than 1000,No,No,Not sure,Somewhat difficult,Yes,Maybe,No,Yes
2014-08-27 16:28:00,25,Female,United States,Yes,Yes,01-May,Yes,Yes,Not sure,Somewhat difficult,Yes,No,No,Yes
2014-08-27 16:28:00,54,Male,United Kingdom,No,Yes,More than 1000,Yes,No,Yes,Very easy,No,No,No,No
2014-08-27 16:29:00,34,Male,Netherlands,No,No,Jun-25,No,Yes,Not sure,Somewhat easy,No,No,Yes,No
2014-08-27 16:29:00,38,Female,United States,No,Yes,26-100,No,Yes,Yes,Don't know,Maybe,Maybe,No,No
2014-08-27 16:31:00,40,Male,Ireland,Yes,No,More than 1000,No,Yes,No,Don't know,Yes,Maybe,No,Yes
2014-08-27 16:32:00,32,Male,United Kingdom,No,No,26-100,No,Yes,Not sure,Don't know,No,No,Don't know,No
2014-08-27 16:34:00,25,Male,Germany,No,No,More than 1000,No,No,Not sure,Don't know,No,No,Don't know,No
2014-08-27 16:35:00,35,Female,United States,No,Yes,100-500,No,Yes,Yes,Don't know,Yes,Maybe,No,No
2014-08-27 16:36:00,46,Male,United States,No,Yes,More than 1000,No,Yes,Yes,Don't know,Maybe,No,Yes,No
2014-08-27 16:39:00,42,Male,United States,No,No,100-500,No,No,No,Very difficult,Maybe,No,No,No
2014-08-27 16:39:00,32,Male,United Kingdom,Yes,Yes,Jun-25,Yes,Yes,No,Don't know,No,No,Yes,No
2014-08-27 16:40:00,47,Male,United States,Yes,Yes,More than 1000,No,Yes,Yes,Very easy,No,No,Yes,No
2014-08-27 16:42:00,22,Male,United States,No,No,More than 1000,No,Yes,Not sure,Don't know,No,No,Yes,No
2014-08-27 16:42:00,33,Female,United States,No,Yes,500-1000,Yes,Yes,Yes,Very easy,No,No,Don't know,No
2014-08-27 16:47:00,25,Female,United States,No,No,Jun-25,No,Yes,No,Somewhat easy,Maybe,No,Yes,No
2014-08-27 16:53:00,29,Male,United States,No,No,More than 1000,No,Yes,Not sure,Don't know,Maybe,No,Don't know,No
2014-08-27 16:55:00,39,Male,United States,No,No,26-100,No,Yes,Yes,Very easy,No,No,Yes,No
2014-08-27 17:00:00,38,Male,United States,Yes,Yes,More than 1000,No,Yes,Not sure,Don't know,Yes,No,No,No
2014-08-27 17:03:00,43,Male,United States,No,No,Jun-25,Yes,Yes,No,Don't know,Maybe,No,Don't know,No
2014-08-27 17:04:00,46,Male,United States,No,Yes,500-1000,Yes,Yes,Not sure,Don't know,No,No,Yes,No
2014-08-27 17:08:00,38,Female,United States,Yes,Yes,More than 1000,No,No,Yes,Very easy,Maybe,No,No,Yes
2014-08-27 17:09:00,33,Male,Germany,No,Yes,Jun-25,No,Yes,Yes,Very easy,Yes,Yes,No,No
2014-08-27 17:10:00,34,Male,United Kingdom,Yes,Yes,26-100,No,Yes,Yes,Very easy,Maybe,Maybe,No,No
2014-08-27 17:12:00,62,Male,United States,No,No,More than 1000,No,Yes,Yes,Don't know,Maybe,No,Yes,No
2014-08-27 17:14:00,23,Female,United States,No,No,More than 1000,No,No,Not sure,Don't know,Maybe,Maybe,Don't know,No
2014-08-27 17:15:00,35,Male,United States,No,No,More than 1000,No,No,No,Don't know,Maybe,Maybe,No,No
2014-08-27 17:19:00,25,Male,Bosnia and Herzegovina,Yes,No,26-100,Yes,Yes,Not sure,Don't know,Maybe,Yes,Don't know,Yes
2014-08-27 17:22:00,36,Male,United States,Yes,Yes,01-May,Yes,Yes,Yes,Somewhat difficult,Maybe,No,Yes,No
2014-08-27 17:32:00,41,Female,United States,Yes,Yes,500-1000,Yes,Yes,Yes,Very easy,Maybe,Maybe,Yes,No
2014-08-27 17:33:00,24,Male,Austria,No,No,01-May,No,Yes,Yes,Somewhat easy,No,No,Yes,No
2014-08-27 17:33:00,51,Male,New Zealand,No,Yes,26-100,Yes,Yes,Yes,Somewhat difficult,Yes,Yes,Don't know,Yes
2014-08-27 17:33:00,29,Male,United States,No,Yes,Jun-25,No,Yes,Yes,Very easy,No,No,Yes,No
2014-08-27 17:37:00,31,Female,Canada,Yes,Yes,100-500,Yes,Yes,Not sure,Don't know,Maybe,Maybe,Yes,No
2014-08-27 17:39:00,27,Male,United Kingdom,No,No,Jun-25,No,Yes,No,Don't know,No,No,Don't know,No
2014-08-27 17:41:00,31,Male,Australia,No,Yes,100-500,No,Yes,Yes,Somewhat easy,No,No,No,No
2014-08-27 17:42:00,27,Female,Hungary,Yes,No,01-May,Yes,Yes,No,Very difficult,Yes,Maybe,No,No
2014-08-27 17:46:00,23,Male,Sweden,No,No,Jun-25,No,Yes,No,Very easy,No,No,Yes,No
2014-08-27 17:47:00,21,Male,Canada,No,No,26-100,No,Yes,Not sure,Don't know,Yes,Maybe,Don't know,No
2014-08-27 17:48:00,27,Female,Australia,Yes,Yes,Jun-25,No,Yes,Yes,Somewhat difficult,Yes,No,No,No
2014-08-27 17:49:00,39,Male,United States,Yes,Yes,26-100,Yes,Yes,Yes,Somewhat easy,Yes,No,No,No
2014-08-27 17:49:00,26,Male,United States,Yes,Yes,More than 1000,No,Yes,No,Don't know,Maybe,No,No,No
2014-08-27 17:52:00,27,Male,United Kingdom,No,No,Jun-25,No,Yes,No,Don't know,Maybe,Maybe,Don't know,No
2014-08-27 17:56:00,22,Female,United States,Yes,Yes,500-1000,No,Yes,Yes,Don't know,No,No,No,Yes
2014-08-27 18:00:00,26,Female,United States,Yes,Yes,100-500,No,No,No,Somewhat difficult,Maybe,No,No,No
2014-08-27 18:02:00,31,Female,United States,Yes,Yes,100-500,No,Yes,Yes,Somewhat easy,No,No,Yes,No
2014-08-27 18:02:00,32,Male,United Kingdom,No,No,Jun-25,No,Yes,No,Don't know,No,No,Yes,No
2014-08-27 18:12:00,28,Female,United States,Yes,Yes,100-500,Yes,Yes,No,Don't know,Yes,Yes,No,Yes
2014-08-27 18:14:00,23,Female,United Kingdom,No,No,Jun-25,No,Yes,Not sure,Very easy,Maybe,No,Yes,No
2014-08-27 18:16:00,30,Male,United Kingdom,No,No,26-100,Yes,Yes,Not sure,Very easy,No,No,Yes,No
2014-08-27 18:18:00,36,Male,United States,Yes,Yes,More than 1000,No,Yes,No,Somewhat difficult,Yes,No,No,No
2014-08-27 18:22:00,21,Male,United States,Yes,No,More than 1000,No,Yes,Yes,Don't know,No,No,Yes,No
2014-08-27 18:29:00,30,Male,Germany,No,No,26-100,No,Yes,No,Somewhat easy,Maybe,No,Don't know,No
2014-08-27 18:39:00,25,Female,United States,Yes,No,500-1000,No,No,Not sure,Don't know,Maybe,No,Don't know,No
2014-08-27 18:41:00,32,Male,New Zealand,No,Yes,Jun-25,No,Yes,No,Very easy,No,No,Don't know,No
2014-08-27 18:43:00,29,Female,Canada,No,Yes,01-May,No,Yes,No,Don't know,Maybe,No,Yes,No
2014-08-27 18:59:00,27,Female,New Zealand,Yes,Yes,100-500,Yes,Yes,No,Somewhat easy,Maybe,Maybe,Don't know,No
2014-08-27 19:05:00,32,Female,Canada,No,Yes,More than 1000,No,No,Not sure,Don't know,Maybe,No,Don't know,No
2014-08-27 19:08:00,34,Male,Australia,No,No,More than 1000,No,Yes,Yes,Very easy,No,No,Yes,No
2014-08-27 19:13:00,33,Male,United States,No,No,26-100,No,Yes,No,Don't know,Yes,No,Don't know,No
2014-08-27 19:13:00,22,Male,Netherlands,Yes,Yes,Jun-25,Yes,Yes,Not sure,Somewhat easy,No,No,Yes,No
2014-08-27 19:16:00,24,Male,United States,No,No,More than 1000,No,Yes,Not sure,Don't know,Maybe,Maybe,Yes,No
2014-08-27 19:17:00,65,Male,United States,No,No,Jun-25,Yes,No,No,Very easy,Maybe,No,Yes,No
2014-08-27 19:25:00,27,Male,United States,Yes,Yes,100-500,Yes,Yes,No,Don't know,No,No,Yes,No
2014-08-27 19:27:00,33,Male,Australia,No,No,More than 1000,No,Yes,Not sure,Very easy,No,No,Yes,No
2014-08-27 19:28:00,36,Male,United States,No,Yes,26-100,No,Yes,Not sure,Don't know,No,No,Don't know,No
2014-08-27 19:34:00,40,Male,Canada,No,No,26-100,No,Yes,No,Somewhat difficult,No,No,No,No
2014-08-27 19:34:00,28,Male,United States,No,Yes,More than 1000,No,Yes,Yes,Somewhat difficult,Maybe,No,No,No
2014-08-27 19:38:00,39,Male,United States,No,Yes,500-1000,No,Yes,Not sure,Don't know,Yes,Maybe,Don't know,No
2014-08-27 19:41:00,32,Male,United States,No,Yes,More than 1000,No,Yes,No,Somewhat easy,No,No,Don't know,No
2014-08-27 19:45:00,31,Male,United States,Yes,No,More than 1000,No,Yes,Not sure,Somewhat easy,Maybe,No,No,No
2014-08-27 19:59:00,38,Male,United States,Yes,Yes,100-500,No,Yes,No,Don't know,Maybe,Maybe,Don't know,No
2014-08-27 20:13:00,23,Male,United States,Yes,Yes,01-May,No,Yes,Yes,Don't know,Maybe,No,Yes,No
2014-08-27 20:17:00,42,Male,United States,No,Yes,More than 1000,No,Yes,Yes,Somewhat easy,Maybe,Maybe,Don't know,No
2014-08-27 20:33:00,27,Female,United States,No,No,500-1000,No,Yes,Not sure,Don't know,No,No,Yes,No
2014-08-27 20:48:00,26,Female,United States,Yes,Yes,26-100,No,Yes,Yes,Somewhat difficult,No,No,No,Yes
2014-08-27 20:52:00,50,Male,United States,No,No,26-100,Yes,Yes,Yes,Don't know,No,No,No,No
2014-08-27 20:52:00,37,Male,United States,Yes,No,26-100,No,Yes,No,Somewhat easy,No,No,Yes,No
2014-08-27 20:53:00,23,Male,United States,No,No,26-100,No,Yes,No,Don't know,No,No,Don't know,No
2014-08-27 20:55:00,33,Male,United States,Yes,No,Jun-25,Yes,Yes,Not sure,Very easy,No,No,Yes,No
2014-08-27 21:05:00,29,Male,Canada,No,No,26-100,Yes,Yes,Yes,Very difficult,Yes,No,No,No
2014-08-27 21:15:00,34,Male,United States,Yes,Yes,26-100,Yes,No,No,Don't know,Maybe,No,Don't know,No
2014-08-27 21:17:00,41,Male,United States,Yes,Yes,More than 1000,No,Yes,No,Don't know,Maybe,Maybe,Don't know,Yes
2014-08-27 21:21:00,50,Male,United States,Yes,No,100-500,Yes,Yes,No,Don't know,No,No,Don't know,No
2014-08-27 21:35:00,29,Male,Canada,No,Yes,More than 1000,No,No,Not sure,Somewhat difficult,Maybe,No,Don't know,Yes
2014-08-27 21:39:00,35,Male,United States,No,No,Jun-25,No,Yes,Yes,Very easy,No,No,Yes,No
2014-08-27 21:45:00,27,Male,Singapore,No,No,01-May,Yes,Yes,No,Don't know,Yes,No,No,No
2014-08-27 21:54:00,40,Female,United States,No,No,26-100,No,No,Not sure,Somewhat easy,Maybe,Maybe,Don't know,No
2014-08-27 21:54:00,27,Male,Australia,No,Yes,100-500,Yes,Yes,No,Don't know,Maybe,No,No,Yes
2014-08-27 21:55:00,29,Female,United States,No,No,26-100,No,Yes,Yes,Don't know,Maybe,No,Don't know,Yes
2014-08-27 22:00:00,31,Male,United States,Yes,Yes,Jun-25,No,Yes,No,Somewhat easy,Maybe,No,Don't know,No
2014-08-27 22:04:00,43,Male,United States,No,Yes,Jun-25,No,Yes,Yes,Somewhat easy,No,No,Don't know,No
2014-08-27 22:04:00,34,Male,United States,Yes,Yes,26-100,Yes,Yes,Yes,Don't know,Maybe,No,Don't know,Yes
2014-08-27 22:06:00,29,Male,United States,Yes,Yes,26-100,No,Yes,No,Somewhat difficult,Yes,No,Don't know,No
2014-08-27 22:07:00,19,Male,Canada,Yes,Yes,01-May,No,Yes,No,Don't know,Maybe,Maybe,Don't know,No
2014-08-27 22:11:00,41,Male,United States,Yes,Yes,More than 1000,No,Yes,Not sure,Don't know,Maybe,No,No,No
2014-08-27 22:12:00,29,Male,United States,Yes,No,100-500,No,Yes,Yes,Don't know,No,No,Yes,No
2014-08-27 22:13:00,23,Male,United States,No,No,100-500,No,Yes,Not sure,Don't know,No,No,Yes,No
2014-08-27 22:14:00,24,Female,United States,Yes,Yes,100-500,No,Yes,Not sure,Somewhat difficult,Yes,Maybe,No,Yes
2014-08-27 22:14:00,31,Male,United States,No,No,26-100,Yes,Yes,No,Don't know,Yes,No,Don't know,No
2014-08-27 22:21:00,43,Male,United States,No,No,500-1000,Yes,Yes,Not sure,Don't know,No,No,Yes,No
2014-08-27 22:26:00,31,Male,United States,Yes,Yes,100-500,No,Yes,No,Somewhat difficult,Yes,Yes,No,Yes
2014-08-27 22:32:00,29,Male,United States,Yes,No,100-500,No,Yes,Yes,Don't know,No,No,Don't know,No
2014-08-27 22:35:00,35,Male,United States,Yes,No,Jun-25,Yes,Yes,No,Very easy,No,No,Yes,No
2014-08-27 22:36:00,33,Male,United States,Yes,Yes,100-500,No,No,Not sure,Somewhat difficult,Yes,Yes,No,No
2014-08-27 22:55:00,30,Female,United States,Yes,Yes,01-May,Yes,No,Yes,Somewhat difficult,No,No,Yes,No
2014-08-27 22:59:00,27,Male,United States,No,No,More than 1000,No,Yes,Not sure,Don't know,Maybe,Maybe,No,No
2014-08-27 23:09:00,32,Male,United States,No,No,100-500,No,Yes,Yes,Don't know,Maybe,Maybe,No,No
2014-08-27 23:10:00,50,Male,United States,No,No,01-May,Yes,Yes,No,Don't know,Yes,Maybe,Don't know,No
2014-08-27 23:10:00,24,Male,United States,No,No,26-100,No,No,Not sure,Don't know,Maybe,Yes,No,No
2014-08-27 23:14:00,27,Male,United States,No,No,26-100,No,Yes,No,Don't know,No,No,Yes,No
2014-08-27 23:30:00,27,Male,Australia,No,No,01-May,Yes,Yes,No,Don't know,Yes,No,Don't know,No
2014-08-27 23:54:00,32,Male,United States,No,Yes,Jun-25,No,Yes,Yes,Somewhat easy,No,No,Yes,No
2014-08-27 23:56:00,42,Male,United States,No,No,Jun-25,Yes,No,Yes,Very easy,No,No,Yes,No
2014-08-27 23:57:00,37,Male,United States,No,No,More than 1000,No,No,No,Don't know,Maybe,No,No,No
2014-08-27 23:59:00,30,Male,Singapore,No,No,26-100,No,Yes,Not sure,Somewhat easy,Maybe,No,No,Yes
2014-08-28 00:02:00,29,Male,United States,No,No,More than 1000,No,Yes,No,Very easy,Yes,Maybe,Don't know,No
2014-08-28 00:05:00,30,Male,United States,No,Yes,Jun-25,Yes,Yes,Not sure,Somewhat difficult,No,No,Yes,No
2014-08-28 00:17:00,35,Male,United States,No,No,26-100,No,Yes,No,Don't know,No,No,Yes,No
2014-08-28 00:43:00,35,Male,United States,Yes,Yes,100-500,Yes,No,Yes,Very difficult,Yes,No,No,No
2014-08-28 00:47:00,38,Male,Netherlands,Yes,No,26-100,Yes,Yes,Not sure,Don't know,Maybe,Maybe,Don't know,No
2014-08-28 01:04:00,22,Male,United Kingdom,Yes,Yes,100-500,No,Yes,Yes,Very easy,No,No,Yes,No
2014-08-28 01:14:00,24,Male,Germany,Yes,No,100-500,No,Yes,No,Somewhat easy,No,No,Don't know,No
2014-08-28 01:19:00,22,Male,Netherlands,No,No,01-May,No,Yes,Not sure,Don't know,No,Maybe,No,Yes
2014-08-28 01:30:00,31,Female,United States,No,Yes,26-100,Yes,Yes,Yes,Very easy,Maybe,No,Don't know,No
2014-08-28 01:38:00,23,Female,United States,Yes,Yes,More than 1000,No,Yes,Yes,Somewhat easy,Yes,Maybe,Don't know,No
2014-08-28 01:41:00,31,Female,United States,Yes,Yes,100-500,No,Yes,No,Don't know,No,No,Don't know,No
2014-08-28 01:56:00,28,Female,United States,Yes,Yes,500-1000,No,Yes,Yes,Somewhat difficult,Maybe,No,No,No
2014-08-28 02:17:00,34,Male,United States,Yes,Yes,Jun-25,No,Yes,Yes,Somewhat easy,No,No,No,No
2014-08-28 02:30:00,28,Male,United States,Yes,Yes,26-100,Yes,Yes,Not sure,Don't know,Yes,No,Don't know,Yes
2014-08-28 02:32:00,24,Female,United Kingdom,No,Yes,100-500,No,Yes,No,Don't know,Maybe,No,Don't know,No
2014-08-28 02:46:00,31,Male,Germany,No,No,Jun-25,Yes,Yes,No,Very easy,No,No,Yes,No
2014-08-28 02:49:00,34,Female,United States,No,Yes,100-500,Yes,Yes,Yes,Somewhat easy,Maybe,No,Yes,No
2014-08-28 02:52:00,35,Male,Germany,No,Yes,100-500,No,No,No,Very easy,No,No,Yes,No
2014-08-28 02:54:00,28,Male,Germany,No,No,26-100,No,Yes,No,Somewhat easy,No,No,Don't know,No
2014-08-28 03:05:00,36,Male,Poland,Yes,Yes,Jun-25,No,Yes,No,Somewhat easy,No,No,Yes,Yes
2014-08-28 03:06:00,30,Male,United Kingdom,No,Yes,26-100,No,Yes,No,Somewhat easy,No,No,Yes,No
2014-08-28 03:13:00,35,Male,United States,No,No,01-May,Yes,Yes,Not sure,Very easy,No,No,Yes,No
2014-08-28 03:13:00,49,Male,Japan,Yes,Yes,01-May,Yes,Yes,Yes,Somewhat difficult,Yes,Yes,No,Yes
2014-08-28 03:15:00,36,Male,Germany,No,No,26-100,No,Yes,Yes,Very easy,No,No,Yes,No
2014-08-28 03:16:00,35,Male,Germany,No,No,26-100,No,Yes,No,Very easy,Maybe,No,Don't know,No
2014-08-28 03:29:00,29,Female,Australia,Yes,Yes,More than 1000,No,No,Yes,Somewhat difficult,Yes,No,No,Yes
2014-08-28 03:36:00,57,Male,United States,No,No,26-100,No,Yes,Yes,Somewhat difficult,Yes,Maybe,Don't know,Yes
2014-08-28 03:42:00,31,Female,Belgium,Yes,Yes,100-500,No,No,No,Don't know,Maybe,No,Don't know,Yes
2014-08-28 03:47:00,37,Male,Ireland,No,No,Jun-25,No,Yes,No,Don't know,Yes,Maybe,Don't know,No
2014-08-28 03:49:00,25,Male,Ireland,Yes,Yes,26-100,No,Yes,No,Don't know,Maybe,No,No,No
2014-08-28 03:52:00,30,Male,Australia,No,No,26-100,No,Yes,No,Very easy,No,No,Don't know,No
2014-08-28 04:00:00,26,Female,Australia,Yes,No,100-500,No,No,Yes,Somewhat easy,No,No,Don't know,No
2014-08-28 04:02:00,22,Female,Netherlands,No,No,Jun-25,No,Yes,No,Don't know,No,No,Don't know,No
2014-08-28 04:07:00,39,Male,United States,No,No,More than 1000,Yes,No,No,Don't know,No,No,Don't know,No
2014-08-28 04:09:00,29,Male,United Kingdom,Yes,Yes,100-500,No,Yes,Not sure,Don't know,Maybe,Maybe,No,No
2014-08-28 04:11:00,54,Male,United Kingdom,Yes,Yes,01-May,Yes,Yes,Not sure,Very easy,No,No,Don't know,Yes
2014-08-28 04:16:00,34,Female,Australia,Yes,No,500-1000,No,No,No,Don't know,Yes,Maybe,Don't know,Yes
2014-08-28 04:23:00,32,Male,United States,No,Yes,500-1000,No,No,Not sure,Very easy,Maybe,No,Yes,No
2014-08-28 04:24:00,25,Male,Nigeria,No,No,Jun-25,No,Yes,No,Don't know,Maybe,No,Don't know,No
2014-08-28 04:30:00,29,Male,Poland,No,No,01-May,No,Yes,No,Somewhat difficult,No,Maybe,Yes,No
2014-08-28 04:34:00,32,Male,Germany,No,No,01-May,Yes,Yes,No,Don't know,No,No,Don't know,No
2014-08-28 04:37:00,30,Male,United Kingdom,Yes,Yes,More than 1000,No,Yes,Yes,Don't know,Maybe,No,Yes,No
2014-08-28 04:53:00,31,Male,Germany,No,No,Jun-25,No,Yes,No,Somewhat easy,No,No,Don't know,No
2014-08-28 05:05:00,20,Female,Switzerland,No,No,More than 1000,No,Yes,Yes,Somewhat easy,No,No,Yes,No
2014-08-28 05:12:00,27,Male,United Kingdom,No,No,01-May,No,Yes,No,Don't know,No,No,Don't know,No
2014-08-28 05:14:00,32,Male,United States,No,No,More than 1000,No,Yes,Not sure,Don't know,Maybe,Maybe,Don't know,No
2014-08-28 06:02:00,26,Male,Ireland,No,No,01-May,Yes,Yes,No,Somewhat difficult,Maybe,No,Yes,No
2014-08-28 06:05:00,30,Male,Italy,No,No,More than 1000,No,No,No,Very easy,No,No,Don't know,No
2014-08-28 06:10:00,30,Male,Ireland,No,Yes,26-100,Yes,Yes,No,Very difficult,Maybe,Maybe,No,No
2014-08-28 06:11:00,22,Male,India,No,No,01-May,Yes,Yes,No,Very easy,Maybe,Maybe,Yes,Yes
2014-08-28 06:27:00,24,Male,Ireland,No,No,More than 1000,No,Yes,Not sure,Don't know,No,No,Don't know,No
2014-08-28 06:30:00,26,Male,Netherlands,No,No,26-100,No,Yes,No,Don't know,Maybe,Maybe,Don't know,No
2014-08-28 07:01:00,43,Male,France,No,No,100-500,No,Yes,No,Don't know,No,No,Don't know,No
2014-08-28 07:03:00,26,Male,Russia,No,No,26-100,No,Yes,Not sure,Somewhat difficult,No,No,Don't know,No
2014-08-28 07:03:00,23,Male,United States,Yes,No,Jun-25,No,Yes,Not sure,Don't know,Maybe,No,Don't know,No
2014-08-28 07:12:00,26,Male,Canada,No,No,100-500,Yes,Yes,Not sure,Somewhat easy,No,No,Yes,No
2014-08-28 08:00:00,26,Female,Israel,Yes,No,100-500,No,Yes,No,Don't know,Maybe,No,Yes,No
2014-08-28 08:06:00,35,Male,Canada,Yes,No,26-100,No,Yes,No,Don't know,Maybe,Maybe,No,No
2014-08-28 08:18:00,28,Male,United States,No,Yes,26-100,Yes,No,Not sure,Don't know,No,No,Don't know,No
2014-08-28 08:23:00,22,Male,India,No,No,26-100,No,Yes,No,Don't know,Maybe,Maybe,Don't know,No
2014-08-28 08:39:00,29,Female,United States,Yes,Yes,Jun-25,No,Yes,No,Don't know,Yes,No,Don't know,No
2014-08-28 08:40:00,29,Male,Germany,No,No,01-May,No,Yes,Yes,Very easy,No,No,Yes,No
2014-08-28 08:43:00,45,Male,United States,No,Yes,01-May,Yes,Yes,Not sure,Very easy,No,No,Yes,No
2014-08-28 08:43:00,33,Male,Bulgaria,No,Yes,26-100,Yes,Yes,No,Somewhat easy,Maybe,No,Don't know,Yes
2014-08-28 08:43:00,38,Male,United States,No,Yes,More than 1000,No,No,Yes,Don't know,No,No,Don't know,No
2014-08-28 09:09:00,29,Female,Canada,No,Yes,More than 1000,Yes,No,Yes,Somewhat easy,No,No,Don't know,No
2014-08-28 09:16:00,21,Female,United Kingdom,No,No,Jun-25,No,Yes,No,Don't know,Yes,Maybe,Don't know,No
2014-08-28 09:18:00,23,Female,India,Yes,Yes,More than 1000,No,Yes,Not sure,Don't know,Yes,Maybe,Don't know,No
2014-08-28 09:40:00,33,Female,United States,Yes,Yes,More than 1000,No,Yes,Yes,Somewhat easy,No,No,Yes,No
2014-08-28 09:53:00,49,Male,United States,Yes,Yes,100-500,No,Yes,Not sure,Somewhat easy,Maybe,Maybe,Yes,No
2014-08-28 09:53:00,28,Male,United States,No,No,26-100,Yes,Yes,No,Don't know,Maybe,No,Don't know,No
2014-08-28 09:54:00,27,Female,United Kingdom,No,Yes,Jun-25,Yes,Yes,Not sure,Very easy,No,No,Yes,No
2014-08-28 09:54:00,23,Male,Canada,No,Yes,Jun-25,No,Yes,No,Somewhat easy,Maybe,Maybe,Don't know,No
2014-08-28 09:54:00,29,Male,Netherlands,No,No,01-May,Yes,Yes,No,Somewhat easy,No,No,Yes,No
2014-08-28 09:54:00,30,Male,Germany,No,No,26-100,No,Yes,No,Somewhat easy,No,No,Don't know,No
2014-08-28 09:55:00,28,Female,Canada,No,No,More than 1000,No,Yes,Not sure,Somewhat easy,No,No,Don't know,No
2014-08-28 09:56:00,32,Male,United Kingdom,No,No,Jun-25,No,Yes,No,Don't know,Yes,No,No,No
2014-08-28 09:56:00,32,Male,United Kingdom,No,Yes,26-100,No,No,Yes,Very easy,No,No,Yes,No
2014-08-28 09:56:00,37,Male,France,No,No,100-500,No,Yes,No,Somewhat easy,Maybe,Maybe,No,No
2014-08-28 09:56:00,39,Female,United States,No,No,More than 1000,Yes,No,Yes,Very difficult,Yes,Maybe,No,No
2014-08-28 09:56:00,31,Male,France,No,No,500-1000,No,Yes,No,Don't know,Maybe,Maybe,Yes,No
2014-08-28 09:57:00,29,Male,United States,No,No,Jun-25,No,Yes,No,Somewhat difficult,Maybe,Maybe,Don't know,No
2014-08-28 09:57:00,30,Male,United States,No,No,100-500,No,No,No,Don't know,Maybe,No,Don't know,No
2014-08-28 09:57:00,33,Male,United States,Yes,Yes,01-May,Yes,Yes,Yes,Very difficult,No,No,Yes,Yes
2014-08-28 09:58:00,37,Male,United States,Yes,Yes,100-500,No,Yes,Yes,Don't know,Maybe,No,Don't know,No
2014-08-28 09:59:00,23,Male,United States,No,Yes,26-100,No,No,Yes,Somewhat easy,No,No,Yes,No
2014-08-28 09:59:00,43,Male,United States,Yes,Yes,26-100,No,No,Not sure,Somewhat easy,Yes,No,No,No
2014-08-28 10:00:00,32,Male,United Kingdom,No,Yes,100-500,No,Yes,No,Don't know,Maybe,No,No,Yes
2014-08-28 10:01:00,26,Male,United States,No,No,26-100,No,Yes,Not sure,Don't know,Yes,Yes,No,No
2014-08-28 10:01:00,32,Male,United States,No,Yes,01-May,Yes,Yes,Not sure,Very easy,No,No,Don't know,No
2014-08-28 10:02:00,37,Female,United States,No,No,26-100,Yes,Yes,Not sure,Don't know,Yes,No,Don't know,No
